date,unit_id,make,model,year,engine,mpghighway,mpgcity,tankSizeGallons,fuelcard_id,status,site_city,quantity,unit_of_measure,price,odometer,currency,site_state
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Lovington,18.304,G,67.89,117155,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Lovington,19.053,G,70.67,117338,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Lovington,18.061,G,66.99,117527,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Lovington,20.115,G,74.61,117706,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Lovington,22.998,G,85.3,117913,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Lovington,20.442,G,75.82,118113,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Loving,23.1,G,100,118387,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Lovington,15.616,G,57.92,118484,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Lovington,17.95,G,66.58,118664,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Lovington,19.773,G,73.34,118844,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Lovington,18.846,G,68.96,119023,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Lovington,24.506,G,89.67,119272,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Lovington,23.798,G,86.84,119481,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Lovington,2.817,G,10.31,119847,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Lovington,17.091,G,61.51,119847,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Lovington,18.834,G,68.73,119661,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Lovington,19.857,G,71.47,120033,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Lovington,16.824,G,59.88,120308,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Lovington,15.352,G,55.25,120388,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Lovington,22.012,G,90.23,126159,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Hobbs,4.361,G,15.26,1,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Hobbs,12.46,G,54.81,132205,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Hobbs,21.372,G,94.02,132588,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Hobbs,19.515,G,85.85,132963,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Hobbs,22.196,G,97.64,133529,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Hobbs,17.451,G,76.77,134219,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Odessa,28.328,G,131.53,134857,USD,TX
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Hobbs,22.202,G,99.89,136958,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Hobbs,22.715,G,102.19,137718,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Hobbs,33.309,G,146.53,140359,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Carlsbad,31.633,G,126.5,228811,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Hobbs,19.809,G,77.24,230436,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Hobbs,38.873,G,150.01,231779,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Hobbs,20.568,G,78.14,145128,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Hobbs,35.594,G,134.15,145286,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Hobbs,20.708,G,78.05,145643,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Hobbs,21.881,G,82.47,145480,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Hobbs,35.565,G,134.04,146195,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Hobbs,8.766,G,38.94,146371,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Hobbs,28.607,G,114.4,147209,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Hobbs,5.519,G,15.67,1,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Hobbs,19.912,G,77.64,149887,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Hobbs,0.02,G,1.34,150059,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Loving,11.9,G,47.6,103458,USD,NM
